,Usuario,Tweet
195,JaeloParedes,"RT @EnriqueViale: -Árboles frondosos, sanos, que den mucha sombra, son fundamentales para adaptarnos a las -cada vez más recurrentes- olas…"
196,57Victoriana,"RT @JuanC88447328: LARRETA YA FALTA POCO POR MAS PLATA QUE PONGAS ,TELLEGA LA HORA ,LADRÓN Y ASESINO!!!!! https://t.co/c1P15qVJkf"
197,GonzalopaulaC,"RT @Doctor_Soto: Hace 8 años que la Corte autorizó el uso de las Taser, pero Larreta recién “se animó” a implementarlas el año pasado. Qué…"
198,Sir_Jarry,"@frigeriorogelio @horaciorlarreta Larreta gobierna Gualeguaychú??? Porque, hasta donde sabía, era de CABA y la basu… https://t.co/Uyi2hsE1af"
199,pinkiewm,@Ojo_Kritico Te lo reitero. Cuando se acerquen las PASO la orden al peronchaje será votar a Larreta xa neutralizar… https://t.co/gzDl9l7mqe
200,JuanaSusa1,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
201,M_Drozdovsky,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
202,NoemiLlaness,"RT @JuanC88447328: LARRETA YA FALTA POCO POR MAS PLATA QUE PONGAS ,TELLEGA LA HORA ,LADRÓN Y ASESINO!!!!! https://t.co/c1P15qVJkf"
203,RojasCarlos7777,"RT @Doctor_Soto: Hace 8 años que la Corte autorizó el uso de las Taser, pero Larreta recién “se animó” a implementarlas el año pasado. Qué…"
204,CANDELA2010,RT @fabioferrer: Autopista de bicicletas Horacio Rodríguez Larreta (@horaciorlarreta). Le sacaron 3 carriles a Libertador para una bicisend…
205,mariaelena892,"RT @Doctor_Soto: Hace 8 años que la Corte autorizó el uso de las Taser, pero Larreta recién “se animó” a implementarlas el año pasado. Qué…"
206,Patrici21963919,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
207,Nieves_2910,RT @Rosau2022: Esto solo acá pasa!!! Pero larreta está haciendo campaña. #PaisRoto
208,BonytaFer,RT @QuikFCO: Existen los feriados de carnaval desde la época de Rosas. Solo fueron suspendidos durante unos años en los 70 y hasta principi…
209,i_loveperritos,@athos9mm @ElianaBaliani @fargosi dejando de lado el tema de que larreta esta mas del lado de cristina que de macri… https://t.co/FyUGOgEcfA
210,JuanC88447328,"RT @NancynegriNancy: Aquí les mando una foto del carnaval de Jujuy en Purmamarca. Aparecen felices Horacio Rodriguez Larreta, su pareja Mil…"
211,VenturaLatorre,"RT @Doctor_Soto: Hace 8 años que la Corte autorizó el uso de las Taser, pero Larreta recién “se animó” a implementarlas el año pasado. Qué…"
212,Liligar50300011,RT @fabioferrer: Autopista de bicicletas Horacio Rodríguez Larreta (@horaciorlarreta). Le sacaron 3 carriles a Libertador para una bicisend…
213,resuarez66,"RT @Noeliaok30: Se llama Julián Leunda topo de Magnetto. Aparece en los chats filtrados de Lago Escondido,ocupa un puesto en el directorio…"
214,juan00088752,"RT @Ojo_Kritico: 🔴Pato Bullrich ""Horacio debe tomar la decisión de usar las Taser. El gobierno siempre va a decir que no. Hay un fallo de l…"
215,indifrundig,"RT @marcelogioffre: En un acto organizado por el Gobierno de la Ciudad, según parecería indicar el cartel, canta la murga a favor de Cristi…"
216,an_ballo,"RT @Tracey13102876: AV. RIVADAVIA (CAPITAL FEDERAL) 9.500 PERSONAS EN SITUACIÓN DE CALLE, HOSPITALES PÚBLICOS SIN ENFERMEROS Y ESCUELAS PÚB…"
217,Siripo11,"Larreta @horaciorlarreta es un populista peligroso. No lo votes, es tipo K. https://t.co/KMRIIqkEwE"
218,litio801,@FerIglesias @mauriciomacri @HoracioLarreta Se olvida “nobleza obliga sr presidente” q pato hizo un protocolo anti… https://t.co/dLhXFgIgun
219,fargosi,"RT @Doctor_Soto: Hace 8 años que la Corte autorizó el uso de las Taser, pero Larreta recién “se animó” a implementarlas el año pasado. Qué…"
220,dgrufino,RT @QuikFCO: Existen los feriados de carnaval desde la época de Rosas. Solo fueron suspendidos durante unos años en los 70 y hasta principi…
221,BorisPinciuc,"@NicoRoibas El problema es que no se le ven los huevos a cambiemos, cuál es el plan de gobierno? Cuál es el plan ec… https://t.co/bt39P06iE4"
222,OscarCa77701174,RT @riellodecba: ⚠️Sabías cuánto gastó #pomelo Larreta en la nota que le hizo la revista @caras de @Fontevecchia para la campaña de “humani…
223,57Victoriana,"RT @Gabriel59ok1: MACRI,VIDAL,LARRETA,BULLRICH,SANTILLI Y RITONDO. APELAN A LA IGNORANCIA DE LA GENTE A LA FALTA DE MEMORIA. SON LOS MISMOS…"
224,willycovas,"RT @AdrianSofra: Hoy que no voy a trabajar, por falta de insumos, estoy al pedo y pregunto: cuántas veces se vio a Baires más fea y más inú…"
225,Vilda_F,RT @peponila: En el año 2018 @horaciorlarretadijo 👇👇👇Larreta asegura que la policía porteña no usará pistolas eléctricas https://t.co/F1M…
226,patopata,RT @fabioferrer: Autopista de bicicletas Horacio Rodríguez Larreta (@horaciorlarreta). Le sacaron 3 carriles a Libertador para una bicisend…
227,ErikaSoledadSa5,@peponila @capitan95718706 @horaciorlarreta @Letra_P Y como se supone que va a cumplir su función  de policía? Mira… https://t.co/xuZoTrRFkJ
228,LaBandaDiario,Interna electrizante: Bullrich fustigó a Larreta y el jefe de Gabinete porteño le paró el carro… https://t.co/kTSx1UyjA0
229,CarlosCon52,RT @GFrondizi: El q promete un cambio.....no se anima a usar las taser.....Pato fulmino a larreta https://t.co/ZQmBRTyvQ2
230,lorenroth3,"RT @marcelogioffre: En un acto organizado por el Gobierno de la Ciudad, según parecería indicar el cartel, canta la murga a favor de Cristi…"
231,rxdr7go,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
232,lulivala,"RT @DboraIsabelCon3: Más patotera no se consigue! Quién podría pensar que éste espécimen bruta, ignorante y violenta podría gobernar un paí…"
233,anvesep,RT @ValeTheGinger: Me dice #Hijo que Larreta va a cerrar el 16 la estación de subterráneo de Medicina... las clases empiezan el 15. 😒😒😒 htt…
234,escritornqn,"@EdmondT2020 Siempre en cosas importantes Larreta, que payaso!"
235,ArgiePopeye,@fargosi @ABorches El gral alais dice que larreta es su discipulo
236,inglrmina,RT @GFrondizi: Macri espera q este viernes larreta se candidatee para postularse después y dejarlo en ridículoContinuará....
237,AdolfinaMehr,"Hace un tiempo, una votante de Larreta me forreó porque miro GH.🤓O SEA VOTANTE DE @horaciorlarreta  JAAJJA me vuelvo locaaa"
238,nesbarra,RT @fabioferrer: Autopista de bicicletas Horacio Rodríguez Larreta (@horaciorlarreta). Le sacaron 3 carriles a Libertador para una bicisend…
239,ingeniero_nn,"RT @Ojo_Kritico: ⚡️López Murphy indignado con Larreta, le pide q deje de financiar a los corsos y murgas porq “Son usados para bajar línea…"
240,nachogodoy10,"@radiojud Se está vendiendo para q lo compre Larreta ,Jud. No es un partido en serio."
241,GarnachaDoctor,@fabioferrer @horaciorlarreta Y el subte Larreta?
242,vitodumasvito,La interna entre Larreta y Bulrrich es con munición pesada. Este video lo está difundiendo Larreta. https://t.co/oSd73o4FKR
243,zack_fytc,"RT @Ojo_Kritico: ⚡️López Murphy indignado con Larreta, le pide q deje de financiar a los corsos y murgas porq “Son usados para bajar línea…"
244,bigbangnw,"🎉Bullrich aprovechó el Carnaval, apretó el pomo y ensució a todos: los palazos a Larreta👉Además, aclaró qué hará e… https://t.co/w3q7kYkIg1"
245,123OTRAVEZ,@_alvarogonzalez @PatoBullrich Vos dejala a Patricia . Es la que vamos a votar  . Ni en pedo al payaso de R.Larreta.
246,mariafa2017,@MacaAfri @FelipeMiguelBA @Palmeoficial en que miente. El mayor enemigo de Larreta es Larreta.
247,monicafargioni,@mauriciomacri si Larreta provoca estas cosas -que van a perjudicar al país entero- intervenga para q se baje. EL P… https://t.co/umLQIkyxpC
248,CristianMazza07,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
249,resuarez66,RT @RGU5ergio: López Murphy en un mismo tuit le pega a los corsos que financia Larreta pero luego nombra al kirchnerismo para que no se not…
250,victorincoco,RT @PibePeronista: Larreta sigue de gira.Los hospitales y los colegios se caen a pedazos y no hay ministro de seguridad.Lo único que hay…
251,mabpro_o,"RT @JuandoUnderwood: Larreta se adueñó de los 2 candidatos de Córdoba y ya empieza el plan serrucho contra Pato Bullrich. Claro, el pelado…"
252,DoloresCanosa,RT @peponila: En el año 2018 @horaciorlarretadijo 👇👇👇Larreta asegura que la policía porteña no usará pistolas eléctricas https://t.co/F1M…
253,Sir_Jarry,@baticuevaok @rolinberg Larreta es la basura mas peronista y comunista de JxC… Habria que expulsarlo a EL y a todos… https://t.co/TLctonv969
254,algodeidealismo,@jdgoldestein @JMilei @MJMendezCasarie @ResnicoffMartin @rlopezmurphy @yamilsantoro @Robergmoritan Olvídalo. RU es… https://t.co/4c0vj4qrpC
255,lucre901,RT @LANACION: Ricardo López Murphy estalló contra los corsos y le pidió a Horacio Rodríguez Larreta que los deje de financiar: “Son utiliza…
256,JnCrzFrnndz,@middleoftheway @flod77 No les gusta porque se ríen del estilo Larreta y de Bullrich.
257,MoiCapitalista,RT @Santiago_Oria: Murga canta una oda a Perón y llama a dar la vida por Perón. Financiado con tu ABL por decisión del gobierno de Larreta.…
258,maryrifz,RT @LANACION: Ricardo López Murphy estalló contra los corsos y le pidió a Horacio Rodríguez Larreta que los deje de financiar: “Son utiliza…
259,OresteHugo,"@LuisGasulla @arielwolman Por que no decis la que pone Larreta, para el blindaje mediático?"
260,DavidBrownie84,Jorge Macri haciendo campaña con la plata de Larretahttps://t.co/TkJMggc2KB https://t.co/gl0GEzAz09
261,ScottFerdinand,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
262,celgiuliani,me quiero cagar a trompadas con todos los q votaron a larreta https://t.co/yroM9JCtgG
263,metal_ser,RT @peponila: En el año 2018 @horaciorlarretadijo 👇👇👇Larreta asegura que la policía porteña no usará pistolas eléctricas https://t.co/F1M…
264,analisislitoral,Rodríguez Larreta y Bullrich llegaron a un acuerdo en Mendoza que podría bajar la tensión interna de Juntos por el… https://t.co/osjEzHk5FG
265,esteban_torday,RT @AndradaCarlos8: Bullrich t lo dice ellos Manejan el Poder Judicial.Pepin sigue Prófugo de Interpol y está en Uruguay  con Rosenkrantz.…
266,marinaepmdq,"RT @ProfeEduardoOk: HABLEMOS DE GASTOS SUPERFLUOS E INNECESARIOS EN C.A.B.A.Devoto/Pje: F de EncisoSin ninguna necesidad, el gob de #Larr…"
267,LucasPe16018628,RT @RAMIROMARRA: Los feriados de carnaval son un exceso al ocio inventandos por los kirchneristas  y complementados por Larreta financiando…
268,MaucciSil,RT @caidodelcatre2: Dicen que Larreta suspendió los corsos de Saavedra y Lugano por no poder brindar seguridad; yo creo que los suspendió p…
269,Threedeemann,"@MechicOK Hoy una ""larretista"" me bloqueó, por decirle que Larreta surgió del peronismo, como Pato en su momento, y… https://t.co/JJltzAqbC6"
270,ReynaTarantula,RT @peponila: En el año 2018 @horaciorlarretadijo 👇👇👇Larreta asegura que la policía porteña no usará pistolas eléctricas https://t.co/F1M…
271,JokerCarlosDan1,@unignorantelib Larreta es kirchnerismo de buenos modales
272,S_M_Larrosa,RT @ResnicoffMartin: ¿Qué es republicanos Unidos?Es una estafa organizada por Yamil San Tongo y Larreta.Funciona así: López Murphy putea…
273,Luis97848484,"RT @Ojo_Kritico: ⚡️López Murphy indignado con Larreta, le pide q deje de financiar a los corsos y murgas porq “Son usados para bajar línea…"
274,LiaMart57772169,RT @Editor_76: La Estación Lacroze se encuentra en el corazón de la Ciudad más segura del mundo (segun Larreta) y más rica (según su presup…
275,MateAmargo41024,@CabralHorus @Ojo_Kritico Quienes son una docena de cuatro de copas que aspiran a ser algo. No hay peligro Larreta… https://t.co/rDPxN5SX7M
276,CrisFerro2,@MauricioColello Larreta no lidera nada. Debería dejar eso de salir de gira. Es Jefe de gobierno debería ponerse a laburar
277,da_da_loo,@crysquijano2015 Ay que horrible tener que decir esgo pero es verdad. Lo peor que nos puede pasar es que si esto se… https://t.co/LdgnOv1ges
278,CaroDasilva,RT @peponila: En el año 2018 @horaciorlarretadijo 👇👇👇Larreta asegura que la policía porteña no usará pistolas eléctricas https://t.co/F1M…
279,silviaavila014,@peponila @GerardoMorales ¿Larreta pide permiso para todo?¿Le habrá pedido permiso a su sra para tener una novia? 🤔… https://t.co/0YHF9UjmHG
280,danielpasso63,RT @LANACION: Ricardo López Murphy estalló contra los corsos y le pidió a Horacio Rodríguez Larreta que los deje de financiar: “Son utiliza…
281,vitomartin,"RT @flaviamugherli: @marisa_dorado98 @edufei0K Yo no soy joven y no voto mas Cambiemos, voto por Milei. Se de política, estoy interiorizada…"
282,apaolant,RT @peponila: En el año 2018 @horaciorlarretadijo 👇👇👇Larreta asegura que la policía porteña no usará pistolas eléctricas https://t.co/F1M…
283,FabianaPaino,RT @peponila: En el año 2018 @horaciorlarretadijo 👇👇👇Larreta asegura que la policía porteña no usará pistolas eléctricas https://t.co/F1M…
284,MendozaPost,Tregua entre Larreta y Bullrich por el conflicto del PRO en Mendoza https://t.co/MJYm5yEMlS
285,filoyletras,RT @tiempoarg: 🟡 La interna opositora: Vidal lanza su candidatura el mismo día que Larreta con el apoyo presencial de Macri. https://t.co/S…
286,ferrerpicado,"Cuanta firmeza y decisión p/ ejercer el Poder que se visualiza en @patobullrich desde el llano, p/ generar Orden y… https://t.co/UPCbxXfVCB"
287,cacho24057,RT @intisumaj2: El impresentable de Ricardo López Murphy llora por el gasto en Corsos de la Ciudad. Pero no lo vi decir nada por los más de…
288,nestor_tulian,"RT @Marto_GV: Hay 20 canas en Pinto y García del Río, en el Parque Saavedra, para evitar q haya corso o q vayan las murgas.Larreta, q susp…"
289,Sir_Jarry,"@frigeriorogelio Mientras Larreta pelotudea, la ciudad se cae a pedazos! HDRP✌🏿✌🏿El problema? Ustedes son negros p… https://t.co/qRKR6UVqPT"
290,Natuchi_2012,@GFrondizi @mariuvidal @horaciorlarreta @PatoBullrich @mauriciomacri Vidal presidente? Delira más que Larreta!
291,hrevueltaregge,RT @Santiago_Oria: Murga canta una oda a Perón y llama a dar la vida por Perón. Financiado con tu ABL por decisión del gobierno de Larreta.…
292,Tiaralola29,"RT @PajaritaTW: AHORA en @radiomitre 👇Eduardo Feinmann sobre Rodríguez Larreta: ""No podes sacar a 4 tipos que están cortando la autopista…"
293,alfill555,RT @TraductorTeAma: @descomunizacion @elperritorubio Esta es línea Larreta
294,flaviamugherli,"@marisa_dorado98 @edufei0K Yo no soy joven y no voto mas Cambiemos, voto por Milei. Se de política, estoy interiori… https://t.co/HXU98tyzvi"
295,elmalambo,"RT @BuccinoMariana: EN LA CIUDAD MAS SEGURA DE SUDAMERICA OTRO ASESINATO. EN CHACARITA LOS VECINOS EN @C5N, DONDE SE PUEDE HABLAR, DICEN QU…"
296,CLAUDIAMAS2005,"RT @Ojo_Kritico: ⚡️López Murphy indignado con Larreta, le pide q deje de financiar a los corsos y murgas porq “Son usados para bajar línea…"
297,gbatrich,"RT @TavoCibreiro: Francia: Este es el mapa de alquileres turísticos disponibles en París. A partir de este descontrol, alquilar una casa pa…"
298,Jotalui27335500,RT @MarianoEstevez: La imagen explica porque Larreta permite que los piqueteros sean los dueños de las calles.#NoVasASerPresidente https:…
299,Eliahuacosta1,RT @peponila: En el año 2018 @horaciorlarretadijo 👇👇👇Larreta asegura que la policía porteña no usará pistolas eléctricas https://t.co/F1M…
300,biarasatamar,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
301,ingeniero_nn,"RT @BirmajerOk: Domingo pasado, en avenida Corrientes, en medio de un corso misérrimo, escucho a una murga llamando a votar a CFK y flagela…"
302,nenedlds,RT @fabioferrer: Autopista de bicicletas Horacio Rodríguez Larreta (@horaciorlarreta). Le sacaron 3 carriles a Libertador para una bicisend…
303,dinosaurio714,RT @peponila: En el año 2018 @horaciorlarretadijo 👇👇👇Larreta asegura que la policía porteña no usará pistolas eléctricas https://t.co/F1M…
304,RomanHornus,RT @peponila: En el año 2018 @horaciorlarretadijo 👇👇👇Larreta asegura que la policía porteña no usará pistolas eléctricas https://t.co/F1M…
305,BigSugus,RT @ResnicoffMartin: ¿Qué es republicanos Unidos?Es una estafa organizada por Yamil San Tongo y Larreta.Funciona así: López Murphy putea…
306,FajreSamira,"RT @Ojo_Kritico: ⚡️López Murphy indignado con Larreta, le pide q deje de financiar a los corsos y murgas porq “Son usados para bajar línea…"
