,Usuario,Tweet
1943,HildaCangiano,RT @Ernestoplatense: larreta impide la libre circulación en CABA porque quiere (pretende) jodernos...si hubiera un fiscal como corresponde…
1944,DoralbaMedina1,"RT @rinconet: Larreta se prepara para frenar el aluvión zoológico. Los vecinos de Recoleta podemos respirar tranquilos, ya sin efluvios de…"
1945,Cataln2Nico,"@VillarruelDario Dario, Como vecino, con un bebé de 10 meses, gracias Larreta.. Llévatela a tu casa a CFK"
1946,pulgas_pocas,"RT @FrancooMario: Larreta es Macri, pero carpeteado.#SacaLasVallasLarreta"
1947,abelmiranda05,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
1948,MaraMarajulio,"@DanielCatalano_ @Chicapalmerita si no saca las vallas habrá que manifestar frente a la casa de Larreta, no se...digo🙄"
1949,sichetti_ruben,"RT @GabrielSoglio1: Ante el clamor de los vecinos de La Recoleta, Larreta valló la casa de Cristina Fernández. No están dispuestos a segui…"
1950,RubenSergioAlda,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
1951,Anticlarin2,RT @fridaytrotsky: LARRETA TIENE SITIADA A CRISTINA! ! !  DE AHÍ A SECUESTRARLA Y HACERLA DESAPARECER HAY UN PEQUEÑO PASO.URGENTE @alferdez N…
1952,antoniogiangro5,"RT @SergioChouza: ¿Qué pasa, Larreta? ¿Estás nervioso? ¿No te gusta el peronismo movilizado en la calle? 😉✌️https://t.co/jTraQj5iUn htt…"
1953,JosePaparone,"RT @eldestapeweb: Convocatoria a favor de Cristina | Felipe Miguel, el jefe de gabinete de Horacio Rodríguez Larreta, organiza el operativo…"
1954,HRaul29,RT @CrisAlvarezRod: El muro que levantó Larreta en Recoleta no va a impedir que el pueblo siga demostrando su amor y lealtad a @CFKArgentin…
1955,antoniogiangro5,RT @SusyFer22: Qué miedo tenés Larreta💣💥#SacaLasVallasLarreta✊#ALaCallePorCristina✌ https://t.co/bKROspzpfT
1956,normarandrada,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
1957,mabelmartik,"RT @GustavoPeirano1: ""TEMO POR LA SEGURIDAD DE CRISTINA LA POLICIA DE LARRETA NO NOS DEJA PASAR Y TIENE SITIADA A CRISTINA, ESTA ES UNA AFR…"
1958,Charlot35878294,RT @gachiedi60: LARRETA EJERCE LA VIOLENCIA. LES MOLESTA Y LES DUELE Q CRISTINA SEA TAN QUERIDA POR EL PUEBLO!  LA OPOSICION SOLO HACE DAÑO…
1959,GabyMGarcia56,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
1960,CHS01916618,"RT @Santiago_Oria: El gobierno de Larreta, representación gráfica. https://t.co/seXMkQXIAQ"
1961,Albertobetito4,"RT @jefacristina: Larreta queriendo frenar el amor con vallas y policía, patético ! ! ! #ALaCallePorCristina #DeLasPlazasAJuncal https://t.co…"
1962,gabyquiroga2000,@CARCA_2014 @alferdez 🤫Desd 1996 la Ciudad tiene su Constitución. CABA Ciudad AUTONOMA de Bs As o sea Larreta !  Cr… https://t.co/7DbXCC7EWC
1963,JoFa17378923,@productortano @horaciorlarreta Hay q ir a la casa de Larreta. En Paz. A cantar y apoyar a Cris. La van a pensar 5… https://t.co/vkvkX1elP8
1964,Nayu592,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
1965,SHIMELEMAINE,RT @rinconet: Larreta tienen razón: la fiesta popular tenía que terminar. #TodosConCristina #TodosConElla
1966,antoniogiangro5,"RT @GabrielSoglio1: Ante el clamor de los vecinos de La Recoleta, Larreta valló la casa de Cristina Fernández. No están dispuestos a segui…"
1967,Albertobetito4,RT @JavierCasci: #DeLasPlazasAJuncal LARRETA SITIO A CRISTINA  #TodosARecoleta https://t.co/h4UxgNnauG
1968,LOLAMORA2005,Siempre supimos que @horaciorlarreta era un kirchnerista 😢 Encubierto. Jamás Votaré a un Traidor cómo Larreta… https://t.co/rhkshAKdKU
1969,Viktori97297401,#SacaLasVallasLarreta Que hace Alberto ? Que hace Anibal ? Larreta es rl Dño de la ciudad ? Yo tengo claro wue solo es un Intendente ! ! ! ! 
1970,MARCELOFAVAOK,ELLA LA MALÉFICA NO ES DUEÑA DEL BARRIO Y HAY SERES HUMANOS QUE NECESITAN VIVIR LIBREMENTE Y NO RODEADOS DE VAGOS A… https://t.co/Et5OC9uqWB
1971,Silsh,"Larreta , ocupate de los chorros en vez de mandar tanta cana a una esquina donde no hay violencia. #LarretaRepresor… https://t.co/HcEqjk7xCH"
1972,nicholsflowers1,"RT @GustavoPeirano1: TEMOR POR LA SEGURIDAD DE CRISTINA, SITIADA EN SU DOMICILIO DE RECOLETA POR 35 CARROS DE ASALTO DE LA POLICIA DE LARRE…"
1973,fwiegand501,@alferdez querido presidente que vamos hacer con el sitiamiento a Cristina?desconociendo la Constitución de parte d… https://t.co/JxnSlGWN8P
1974,GrupoMatanza,"RT @caidodelcatre2: Larreta es peor que Macri, es más hijo de puta y sabe leer de corrido...#SacáLasVallasLarreta"
1975,Mara23709403,RT @DeliaRosaCmara4: LARRETA CAGON LPQTP!  https://t.co/bi6XMv6FVI
1976,valedesanluca,"RT @ZetaOrlando: ¿Quén iba a pensar que Larreta, como los fascistas, le gusta encerrar a personas para que los pobres no caminen por sus ve…"
1977,Lupo55,"RT @FabianPrl: @Lupo55 @AngieBay61 @horaciorlarreta Dibujado en junio/2016.Nunca más pertinente q hoy: Larreta coloca vallas para q el ""alu…"
1978,JazLPa,"@larroqueandres @horaciorlarreta Perfecto el actuar de @larreta , @larroque ustedes piensan que la única que vive a… https://t.co/ywZJa3ECvB"
1979,horacarraturo,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
1980,MiguelPare973,RT @Ojo_Kritico: Vecinos auto-convocados en Recoleta denuncian que la militancia afecta la sanidad y seguridad del barrio. Larreta no apare…
1981,maxiknop,Larreta blindando toda la cuadra donde vive cristina la verdad que tipo desagradable y despues dice que lucha por l… https://t.co/XixLAoIkUs
1982,mcortesvela,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
1983,lacorrientek,"Las vallas de Juncal, o como Larreta les disputa el voto cocker a Macri y Carrió."
1984,Maguituc3,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
1985,pitikiu,RT @juancristonomo: URGENTE. Recoleta: vecinos agradecen a la lluvia lo que no pudieron agradecerle a Larreta.
1986,11thessa,"RT @_Cristi_Martin: Después de eso, Larreta usa el dinero de los porteños para limpiar."
1987,diegot_rror,Vayamos a derribar las vallas de Larreta. Una movilización que diga.
1988,k_apolo_92,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
1989,Sindeuda1,@florenciarietto Jajaja y con unas VALLAS nos quieren frenar!  Reite en twitter xq la calle les preocupa sino pregun… https://t.co/KxiOSPhMBI
1990,AlterPuma,RT @cristiancim: Pero Larreta… estás violando el derecho a la libre circulación que tanto te gusta. Además estás haciendo un mini ghetto. Y…
1991,FedeJG,RT @Budijoly: @larroqueandres @horaciorlarreta Larreta reproduce en una Recoleta militarizada la prohibición de tránsito de la dictadura#T…
1992,Nacho6668,"RT @Editor_76: ""Aparece esta gente que cree que porque tiene mucha plata piensa mejor que el resto (.) donde un día uno puede escuchar al s…"
1993,norrisdcufa,RT @VillarruelDario: A Larreta no le parece bien que el pueblo visite a CFK en su domicilio y puso un muro. ..Repúblicano al mango....
1994,PatricioGerm,#ALaCalleConCristina Ante la avanzada sin límites de la derecha golpista Hoy sábado en CABA hagamos una sola movili… https://t.co/35JazIsKW6
1995,pulgas_pocas,"RT @norberto_pagano: Pero que idea luminosa la de las vallas Larreta.Que sigue, vas a levantar los puentes??? 😂😂😂#SacaLasVallasLarreta #D…"
1996,Gracielasanzig1,RT @PatriaOMuerte49: #ALaCallePorCristinaLarreta : andá a atender tu hijo con Milagros Mailin. https://t.co/QMJnxnU7cP
1997,deckard56e,RT @varelacl: #SacaLasVallasLarretaLarreta la encarceló a Cristina en su casa.Pelado no nos provoques...
1998,HRaul29,RT @VillarruelDario: A Larreta no le parece bien que el pueblo visite a CFK en su domicilio y puso un muro. ..Repúblicano al mango....
1999,MatiasCorre,"RT @rinconet: Larreta se prepara para frenar el aluvión zoológico. Los vecinos de Recoleta podemos respirar tranquilos, ya sin efluvios de…"
2000,SanErnesto3,Un gran gracias a Larreta que nos puso las parrillas para los choris
2001,piojaballestero,"RT @LadyBertis: @JuandoUnderwood @ElsaKekita Larreta es servil a los K, MACRI NO."
2002,CharlyAlmeida14,"RT @fakealber: Los kumpas secuestraron la ciudad y Larreta, del que nada esperamos, nada está haciendo"
2003,gastondaquino,Larreta no sabe que el mejor peronismo es el perseguido y el empujado a estar del otro lado de las vallas ??? Viva Perón ! ! !  ✌️🇦🇷
2004,jerezn41,RT @MarianaCam7: LARRETA BASURA VOS SOS LA DICTADURALARRETA BASURA VOS SOS LA DICTADURALARRETA BASURA VOS SOS LA DICTADURALARRETA BASURA…
2005,elvira23727946,RT @PabloChami1: #SacaLasVallasLarretaLarreta con el vallado tené sitiada y presa con vallas a Cristina. Nada democráticos. https://t.co/…
2006,CarlosS45828650,"RT @NataliaBSalvo: Larreta valla a la expresión popular de su oposición, no a la oligarquia agroexportadora con sus movilizaciones. Le teme…"
2007,garufapolitic1,"RT @garufapolitic1: @MariaTodaro13 No voy a defender a Larreta pero creo que lo hizo en el momento justo, aprevecho la lluvia y dejo ver có…"
2008,esmiravet,RT @diegowainstein: Otra versión es que muchos le están gritando a Larreta“Que se vaya”Y el es demagógico.Aunque no entendió bien…
2009,Delvis_CM,"RT @davidvincent97: Cartas de lectores:""Señor Larreta, no pago una fortuna de ABL para que la calle sea un chiquero,  no se pueda transita…"
2010,silultraviolet,"RT @diegowainstein: Vallar la casa de Cristina, cuando se manifiesta el peronismo significa que:Larreta acepta sólo manifestaciones afines…"
2011,esmiravet,RT @diegowainstein: También puede significar que Larreta compró una fábrica de vallas urbanas.No descartemos ninguna hipótesis…
2012,AniKalabaza,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
2013,LoreArau,RT @drjorgerachid: NO ENTRAR EN LA PROVOCACIÓNVALLARON PARA DEMOSTRAR QUE SOMOS VIOLENTOSLOS MOSTRARONHORCASGUILLONITASBOLSAS CADAVE…
2014,VictorE1945,"RT @JuandoUnderwood: Máximo Kirchner defendió a Larreta y le pidió a los líderes de JXC que se saquen a Macri de encima. ""Le detonó la vida…"
2015,pitikiu,RT @ToroCabron_: Larreta abandonó totalmente a los vecinos de Recoleta. Es un mamarracho lo que están haciendo los orcos en el barrio. Y de…
2016,Claudia83422864,"RT @rinconet: Larreta se prepara para frenar el aluvión zoológico. Los vecinos de Recoleta podemos respirar tranquilos, ya sin efluvios de…"
2017,pulgas_pocas,"RT @GustavoPeirano1: ""TEMO POR LA SEGURIDAD DE CRISTINA LA POLICIA DE LARRETA NO NOS DEJA PASAR Y TIENE SITIADA A CRISTINA, ESTA ES UNA AFR…"
2018,DeLaPatriaMia,"RT @GustavoPeirano1: LARRETA ESTA ATENTANDO CONTRA CRISTINA, LA AISLO Y LA SITIO, TEMO POR SU SEGURIDADANDRES LARROQUE https://t.co/g6SFuO…"
2019,BernioJulio,"#LarretaEsPeorQueMacri #LarretaProvocador #LarretaRepresor LA ÚNICA RESPUESTA QUE TIENE LARRETA ES ""SITIAR"" UN DOM… https://t.co/QGfFaefupg"
2020,aldoomar25,@clarincom Felicito Al Señor Larreta ... https://t.co/8socujfVT9
2021,CfRoni212,@jorgeen790 @horaciorlarreta Larreta NO TIENE HUEVOS. ES UN CAGÓN. Siempre lo demostró.
2022,Adri10Gramajo,"@adriiii27 Larretaaaaaa no te alcanzar , Larreta comprade la concha de tu madre."
2023,antoniogiangro5,RT @marceloCena: Larreta mal parido ! ! .Larreta y Recoleta#TodosConElla #TodosConCristina #VivaCristina https://t.co/1ZtjtKnBlM
2024,nory6119,RT @giseladib: @loderaulo Al quinto día de empezados los hedores. Y estoy segura de que Larreta no lo hizo por convicción sino porque estab…
2025,esmiravet,"RT @diegowainstein: Vallar la casa de Cristina, cuando se manifiesta el peronismo significa que:Larreta acepta sólo manifestaciones afines…"
2026,pauchinpum,"RT @InquilinosAgrup: En pocas ciudades del mundo se permite tener viviendas vacías sin ningún tipo de consecuencia. Pero acá gobierna la ""…"
2027,silultraviolet,RT @PERIODlSTAPERON: Así amaneció hoy la zona de Juncal y Uruguay. Así piensa frenar Larreta las muestras de apoyo a Cristina. 70 años de a…
2028,Mara23709403,"RT @jramospadilla: Larreta,deja de provocar,a CFK la cuida el Pueblo.Q parte no entendes? Se recupera la esperanza,la alegría de saber q un…"
2029,maestroyoda56,"RT @Connie_BA: @flandivar Con la excusa de ""li quierin tirir in mirti"" Larreta muestra su miedo, tibieza e inacción absoluta. Patricia Bull…"
2030,Asuncio84246419,"RT @_Cristi_Martin: Después de eso, Larreta usa el dinero de los porteños para limpiar."
2031,gorila0810,"RT @planeta_simios: Esto termina mal. La están pudriendo. Buscan otro Maldonado, y se imaginan si muere algún borrachín de madrugada con go…"
2032,MauricioFormar1,"RT @jramospadilla: Larreta, abrí tu cabeza, no podes ser tan P... como para creer q podes parar al Pueblo que marcha hacia su destino, trat…"
2033,lapizlazuli63,@productortano @crisdorro @horaciorlarreta Larreta es el lame suelas de Macri. Presidente jamas!  Lo que hizo hoy es el cajon de Herminio
2034,normarandrada,"RT @GustavoPeirano1: LARRETA ESTA ATENTANDO CONTRA CRISTINA, LA AISLO Y LA SITIO, TEMO POR SU SEGURIDADANDRES LARROQUE https://t.co/g6SFuO…"
2035,SeDiceNaiki,RT @ToroCabron_: Lo que Larreta no se animo a hacer durante 4 días la naturaleza lo hizo en 15 minutos.
2036,pa85192738,"RT @GustavoPeirano1: ""TEMO POR LA SEGURIDAD DE CRISTINA LA POLICIA DE LARRETA NO NOS DEJA PASAR Y TIENE SITIADA A CRISTINA, ESTA ES UNA AFR…"
2037,tikinlandya,RT @CrisAlvarezRod: El muro que levantó Larreta en Recoleta no va a impedir que el pueblo siga demostrando su amor y lealtad a @CFKArgentin…
2038,Facu_Pache91,RT @drjorgerachid: NO ENTRAR EN LA PROVOCACIÓNVALLARON PARA DEMOSTRAR QUE SOMOS VIOLENTOSLOS MOSTRARONHORCASGUILLONITASBOLSAS CADAVE…
2039,GianniniSB,RT @riellodecba: 🟥Larreta construyó su campo de concentración…Estableció un vallado perimetral por “razones de limpieza que demandará tod…
2040,edgardo_corts,"RT @FabianPrl: Dibujado en junio/2016.Nunca más pertinente q hoy: Larreta coloca vallas para q el ""aluvión zoológico"" deje d molestar a la…"
2041,uncafeconperon,"@sofistaserfista @VNkajurov De lo que se trata es de descomprimir las otras líneas, porque si simplemente extendemo… https://t.co/UGVcQtjfWT"
2042,Dan1elgomezok,RT @CATY08752409: Tienen Sitiada a la vice presidentaAsí no Macri. Larreta https://t.co/NbQEMfabfa
2043,natamullerroth,@gabypalok @horaciorlarreta Larreta es K
2044,deloclau,RT @SirCamelot11: Si la rata inmunda de Rodríguez larreta cree que con colocar vallado en la casa de CRISTINA va a contener el fervor del p…
2045,estepas,La maniobra del oficialismo de suspender las PASO parece armada a la medida de Larreta Que es el amigo de S Massa Q… https://t.co/6GR4FGoOoe
2046,pamemar1,RT @Patrici44523116: Horacio Rodríguez Larreta...Estas violando la Constitución Nacional...Con violencia y represión vas a perder.NO TE…
2047,MiguelPare973,"Si lo hacen acá, hay que imaginar lo que pueden hacer en el resto del país. Larreta haciendo la plancha. https://t.co/FTgZDWfixC"
2048,PabloMartin04RP,RT @riellodecba: 🟥Larreta construyó su campo de concentración…Estableció un vallado perimetral por “razones de limpieza que demandará tod…
2049,pulgas_pocas,RT @TereGarciaOK: En serio intendente Larreta Ud cree que eso va a impedir que cuidemos a @CFKArgentina ?Cuando se colgaron bolsas mortuor…
2050,jorgedanielswe,"RT @chespiroto: Acá se empieza a separar la paja del trigo. Máximo Kirchner presiona públicamente a Larreta para que ""se saque de encima"" a…"
2051,sebsand80,"RT @rinconet: Convengamos que Larreta no podía dejar desamparados a mis pobres vecinos. No es político, es un tema de sanidad y coso.#Todo…"
2052,H_Roggero,RT @FlaviaFrejman: LARRETA está pidiendo el DNI para circular por las calles de la ciudad.INCONSTITUCIONAL POR DONDE SE LO MIRE
2053,ceflormk,"Larreta no tiene problemas si un grupo pone guillotinas, quieren hacer desaparecer, cacerolean violentando con odio… https://t.co/nMXXsaASb8"
2054,garufapolitic1,"@MariaTodaro13 No voy a defender a Larreta pero creo que lo hizo en el momento justo, aprevecho la lluvia y dejo ve… https://t.co/xCsl8NEoTs"
2055,MatEzeP,RT @MartnPeiretti1: @CarolinaPiparo Larreta hizo un vallado porque el comentario era que venias vos manejando un auto.
2056,PatricioGerm,#ALaCalleConCristina Hoy sábado en CABA hagamos una sola movilización a la casa de #CFK A suspender todas las convo… https://t.co/kDJIpaCdC2
2057,Nikelene,RT @patoslu: @JuandoUnderwood Saben que a Larreta se lo comen entre dos panes. Con Macri no pasarán! 
2058,MarkFra29462604,@CarlosRozanski Denunciar en organismos internacionales #SecuestroDomiciliarioDeCFK hoy no tiene libre circulación.… https://t.co/Yq44sF3q5S
2059,jerezn41,"RT @DanielCatalano_: Horacio Rodríguez Larreta vamos a ir igual, ella nos va a escuchar aunque estemos a cinco cuadras. #SacaLasVallasLarre…"
