,Unnamed: 0,Usuario,Tweet
2729,2729,pinedandalucia1,RT @RosaDel51373955: Cristina Gómez la concejala de Vox que acosaba a los hijos de Iglesias acusada de consumir drogas delante de los suy…
2730,2730,Jvilla2763,RT @DollyEnfurecida: Cristina Gómez la concejala de Vox que acosaba a los hijos de Iglesias acusada de consumir drogas delante de los suy…
2731,2731,mac56906,RT @atlanticsurff: Así lleno de comida botellas de vinos y latas de Cerveza dejaron la calle Juncal en Recoleta los militantes que apoyan…
2732,2732,Bienzo1412,RT @eumaajho22: Esperando por Cristina Porta #CrisPorta27AG #YaEsVerano27A https://t.co/pKKNWRUKM8
2733,2733,adrian_nalli,RT @atlanticsurff: Así lleno de comida botellas de vinos y latas de Cerveza dejaron la calle Juncal en Recoleta los militantes que apoyan…
2734,2734,74carlosnob,RT @MargotSantana5: Larreta se piensa que unas vallas van a parar el apoyo y el amor que le tenemos a Cristina. Su odio no podrá con el Pue…
2735,2735,yeyi2412,RT @AcostashowJuan: Cristina andate de juncal y uruguay deja a los vecinos tranquilos bueno andate de bs as bueno si queres andate de la…
2736,2736,yolyyolanda17,RT @GustavoPeirano1: LARRETA ESTA ATENTANDO CONTRA CRISTINA LA AISLO Y LA SITIO TEMO POR SU SEGURIDADANDRES LARROQUE https://t.co/g6SFuO…
2737,2737,Laazdiaz,RT @p_justicialista: Dejá tu mensaje de apoyo a la compañera Cristina ✌️#TodosConCristina https://t.co/H4RhR9ZOsh
2738,2738,Charlot35878294,@PatoBullrich Seguí haciendo denuncias borracha!  Estás en las huevadas porque no le oles un poco el orto a Cristin… https://t.co/lm0h5NgDGZ
2739,2739,marielaluca,RT @HectorOsval2265: El jefe del gobierno porteño ordenó la colocación de vallas en las inmediaciones de Uruguay y Juncal para impedir el a…
2740,2740,ling31415927,#ALaCallePorCristina #SacaLasVallasLarreta El gobierno porteño dispuso un vallado perimetral en la casa de la Vi… https://t.co/dQTgvix462
2741,2741,Diki102021,RT @FeroSouto: #YaEsVerano27A  #CrisPorta27AG Tus gatitos siempre feliz de verte Cristina 😍😍😍 https://t.co/6bo5VbjPzn
2742,2742,Manuel22Araujo,RT @VTVcanal8: Argentina denuncia el papel de EE.UU. en la persecución contra la vicepresidenta Cristina Fernández#UniónParaLaVictoria…
2743,2743,alberto87905646,"Tal cual es como ""el otro yo"" de la doctora Cristina. https://t.co/ID1clv6zSY"
2744,2744,quemerosenace,RT @LuisOtero__: El jefe de la custodia de Cristina habla de la plata que robó. Enfrente de la casa de Ella haciendo referencia a supuestos…
2745,2745,kme_los,@MaximoKirchner_ @CFKArgentina https://t.co/Iq5lez2c5z
2746,2746,GABRIEL67059402,RT @productortano: Hay 35 carros de asalto en la puerta de la casa de Cristina @horaciorlarreta  #DeLasPlazasAJuncal
2747,2747,Nekane15638145,RT @Lidia72478838: Si si Cristina eres tu.... #CrisPorta27AG https://t.co/3htxu59FTC
2748,2748,salygarcia,@FRAENKELE Cristina super activa que tierno el manchas marrón  esperando su cariñito😍😍😍😍😍
2749,2749,NelsonValient13,@larroqueandres @horaciorlarreta Buscan roña para después culpar a Cristina! !  Son las carroñas que tenemos en nuestro país! 
2750,2750,simoncgr1,RT @puntoabc: Larreta piensa que va a detener el amor a Cristina con unas vallas. Cayó el muro de Berlín mirá si no van a caer tus vallas…
2751,2751,CrisMagnano,"RT @MarceloFigueras: ""Si a Cristina la defiende la gente como la defiende es porque ella luchó siempre por los derechos del pueblo"". #Ha…"
2752,2752,ferpo32,RT @MartnPeiretti1: 🔴⚠❎ Como en 2008 con los golpistas del campo ante la persecución política mediática y judicial el pueblo se volvió a…
2753,2753,oneguesh,@acunha_javier @CFKArgentina @pagina12 En la etapa de alegatos los fiscales introdujeron elementos que no hacen a l… https://t.co/l4agqErii6
2754,2754,MaestraAmanda,RT @marceloCena: La casa de Cristina Fernández está vallada para que no se acerquen los militantes. https://t.co/EdNSd4X12U
2755,2755,Noeliaftv,RT @PatoBullrich: Con diputados nacionales presentamos en Tribunales una denuncia criminal contra el presidente Alberto Fernández la vicep…
2756,2756,Diki102021,RT @FeroSouto: #YaEsVerano27A #CrisPorta27AG Te queremos mucho Cristina 😍 https://t.co/94fTBZ9E7W
2757,2757,martinapikante,RT @GuimonacoOk: En rojo el esquema de vallas que van a tener que proponer para impedir las manifestaciones de apoyo a Cristina#SacaLasV…
2758,2758,berishen,El gobierno de la Ciudad valló y envió a la INFANTERÍA de la CIUDAD para que nadie pueda visitar a Cristina. Esto e… https://t.co/W4DMvnCTMM
2759,2759,marcieuk,RT @martinfierro70: #CFKLadronaDeLaNaciónArgentina Sencillo. Mas alla del pedido del Fiscal Luciani como consideras a Cristina Elizabet Fe…
2760,2760,maia9511,"RT @LuisGasulla: Molestia de Cristina por el ""error"" de su historico custodio Carbone.No creía que se conocería el nombre del protagonista…"
2761,2761,RobertoSur5,RT @RobertoSur5: Ahora el pueblo movilizado borrohizo desaparecer a esos viejos llenos de odio que se reunian en la puerta de la casa de C…
2762,2762,alegradulce,RT @SergioOmarLobos: INSÓLITO Cristina no quiere que difundan una foto donde se encuentra junto a sus funcionarios preferidos Julio De Vido…
2763,2763,JorgeRetamar3,Unidos y movilizados: el peronismo se declara en estado de alerta para defender a Cristina Fernández de Kirchner -… https://t.co/zIry9MMzl8
2764,2764,CEBaier,"RT @literlandweb1: ""Con el dolor podemos hacer dos cosas: convertirlo en odio en rencor o elaborarlo sublimarlo y convertirlo en crecimi…"
2765,2765,MRodrigo1979,"RT @AgenciaElVigia: En la noche porteña se escucha a varias cuadras de Uruguay y Juncal el canto ""Cristina Presidenta"" https://t.co/7WfGJbY…"
2766,2766,aliciaediaz26,RT @gimenafuertes: AHORA @horaciorlarreta mandó a la Infantería a la casa de Cristina y rodearon la manzana entera.
2767,2767,miguelvan72,RT @SenTedCruz: The evidence that Cristina Fernández de Kirchner is a kleptocrat is now public and overwhelming and her corruption has for…
2768,2768,gaonaf1,RT @roo_z80: INCREIBLE LA POLICIA DEL PRO TIENE SECUESTRADA A LA VICE PRESIDENTA CRISTINA F. DE KIRCHNER LIBERTAD YA! ! #####LiberenACrist…
2769,2769,titimaya15,RT @chamitarg: Las Vallas lo único que van a lograr es correr la movilización Larreta va a tener que vallar la ciudad y aún así no va a po…
2770,2770,verafye992,RT @adrianalpmqlp: @larroqueandres @horaciorlarreta No los vecinos y si fuera yo uno de ellos ya estaria viviendo en un hotel 5 estrella y…
2771,2771,CarlosA_GS,@cristina_cp21 si tú quieres 💚 https://t.co/FS4om1LOah
2772,2772,lulivala,RT @infobae: 🔴 REITERAMOS | El PJ bonaerense decidió realizar un Congreso y convocar a Cristina Kirchner para que lo cierre https://t.co/To…
2773,2773,cristina_MC70,RT @NAMASTE_VIVE: 👏 https://t.co/QirRUG5MNB
2774,2774,ana68pereira,RT @julialopez851: @peponila contándote la estrategia k.Los medios de comunicación amplifican.El problema de Cristina eran los títulos de…
2775,2775,PATRIAARGEN2017,RT @Walterk17583836: Vamos todos con Cristina❤ https://t.co/eqXZx4rsl8
2776,2776,Zulema18547173,RT @GuimonacoOk: En rojo el esquema de vallas que van a tener que proponer para impedir las manifestaciones de apoyo a Cristina#SacaLasV…
2777,2777,Oroycar77213384,RT @RobertoLRey: @DCaggiani Sus hechos lo delatan como anti patria. No festeja la independencia del pais festeja el día del comité apoya…
2778,2778,jairogarciacol,RT @teleSURtv: El canciller de Argentina Santiago Cafiero denunció que la persecución judicial contra la vicepresidenta @CFKArgentina est…
2779,2779,JoniRosen,RT @esquivandofm: Convocaron hasta el hartazgo a escrachar a Cristina en su casa. Les salió al revés y ahora sitian a una vice presidenta.…
2780,2780,carchimacwillia,RT @indignadoxd: Cuanta razón tenia Lía Salgado. RT si queres que Cristina termine presa. https://t.co/q24YJm6KMs
2781,2781,luisenriquecba,RT @AlePeronista: NO ENTENDISTE NADA PELADO FASCISTA! ! EL AMOR POR CRISTINA NO SE PARA CON VALLAS.#SacáLasVallasLarreta #ALaCallePorCri…
2782,2782,CotyVera3,RT @contrainfoTW: @eldestapeweb @RiverPlate3G @CFKArgentina BLOQUEAR EL ACCESO AL FRENTE DE LA CASA DE CRISTINA...No se cansan de demostra…
2783,2783,CarlssonRicardo,RT @riellodecba: Quieren tensar la cuerda?No estás entendiendo @horaciorlarreta que si por alguna razón Cristina es apenas rozada con alg…
2784,2784,elisae01532055,RT @PabloRudolf7: Cuál es tu opinión ??? CRISTINA FERNANDEZ de KIRCHNER debe ir presa y devolver lo ROBADO - VOTÁ y RT - SEGUIME
2785,2785,MortezO1,RT @FeroSouto: #YaEsVerano27A #CrisPorta27AG Te queremos mucho Cristina 😍 https://t.co/94fTBZ9E7W
2786,2786,Capisci_antik,RT @MonicaLazarte1: C5Nestor dice que en Tucumán hay marcha para Cristina. Es mentira. Ni los canales de aqui la mencionan.
2787,2787,caranpita,"RT @literlandweb1: ""Con el dolor podemos hacer dos cosas: convertirlo en odio en rencor o elaborarlo sublimarlo y convertirlo en crecimi…"
2788,2788,BochaRojo15,Larreta aisla a Cristina y la deja a merced de los vecinos de Recoleta? @FernandezAnibal
2789,2789,ariana_1972,RT @productortano: Hay 35 carros de asalto en la puerta de la casa de Cristina @horaciorlarreta  #DeLasPlazasAJuncal
2790,2790,mcortesvela,RT @MariaSeoane48: Despertaron al león | Una reacción popular contra la persecución a Cristina Kirchner que la oposición no calculó https:/…
2791,2791,marco2000LT,RT @Adrian_Grana: ✌️ No hay vallas que puedan separar a Cristina del pueblo. 👉 Nos vemos en Juncal y Uruguay https://t.co/caBZ7yuNm9
2792,2792,marielaluca,RT @drjorgerachid: LAS VALLAS DE LARRETA LO HACEN BERRETAEL GERENTE INMOBILIARIO DE CIUDADDICE QUE ES PARA CUIDAR A CRISTINAA CRISTIN…
2793,2793,Ferrucc80667552,@elsebaferreyra CFK = 4 MILLONES DE JUBILACIONTU ABUELO = 37 MIL DE JUBILACION y vos marchas por cristina y no por… https://t.co/oU3Lmvbonc
2794,2794,lastolderias,@mayrasmendoza Querida que relación hay entre defender los derechos de los trabajadores con defender a Cristina en su juicio por chorra?
2795,2795,Rodrigo81691684,"RT @CeciCuba: #Con10KYo grito bien alto que ""El que se meta con Cristina se mete con el pueblo de Argentina.#TodosConCristina#TodosConEl…"
2796,2796,lulivala,RT @SergioChouza: Congreso del PJ con Cristina cerrrándolo.Vamos a ser millones en la calle 🔥
2797,2797,VictorGZepeda1,"RT @literlandweb1: ""Con el dolor podemos hacer dos cosas: convertirlo en odio en rencor o elaborarlo sublimarlo y convertirlo en crecimi…"
2798,2798,silvinabs22,RT @BlancaDios1: Hay que avisarle a Cristina que el banco Finansur que ella dice que era de amigos de Macri es mentira era de Cristobal Lop…
2799,2799,pichorrolo,RT @florchus08_: Con esas vallas lo único que van a lograr es que seamos cada día más. Y no te vi ponerlas cuando se juntaban con las cacer…
2800,2800,Miroki03,RT @eldestapeweb: Más de 250 mujeres líderes de 17 países expresaron su solidaridad con CFK 🤝  https://t.co/TQFzqfwzlW
2801,2801,joacocortes98,RT @indignadoxd: Los Kumpas están enfurecidos con estos videos porque dije que están convirtiendo la zona de la casa de Cristina es una Gra…
2802,2802,lilisole96,RT @lilu_musica: Larreta enserio vallaste la cuadra de Cristina? No vas a poder parar al Peronismo no vas a lograr que el pueblo le demue…
2803,2803,Diki102021,RT @FeroSouto: #YaEsVerano27A #CrisPorta27AG siempre con Cristina 😍 https://t.co/Wj7VcWhwb5
2804,2804,Amader42473204,RT @piarsan_: Cristina con su sonrisa radiante y guapísima en plató Mi periodista fav 🤍✨️#YaEsVerano27A #CrisPorta27AG https://t.co/78OL…
2805,2805,joseperales27,"RT @literlandweb1: ""Con el dolor podemos hacer dos cosas: convertirlo en odio en rencor o elaborarlo sublimarlo y convertirlo en crecimi…"
2806,2806,Rochi_Otaku,RT @chespiroto: ¿Se burlan de que una señora con ruleros apoya a Macri? Aguante Doña Florinda y todas las Mabel del país. Vergüenza es Cris…
2807,2807,betina_flavia,RT @GuimonacoOk: En rojo el esquema de vallas que van a tener que proponer para impedir las manifestaciones de apoyo a Cristina#SacaLasV…
2808,2808,fredi,RT @PatoBullrich: Con diputados nacionales presentamos en Tribunales una denuncia criminal contra el presidente Alberto Fernández la vicep…
2809,2809,rdrrkh,RT @MonicaLazarte1: C5Nestor dice que en Tucumán hay marcha para Cristina. Es mentira. Ni los canales de aqui la mencionan.
2810,2810,Paula73255550,RT @piarsan_: Cristina con su sonrisa radiante y guapísima en plató Mi periodista fav 🤍✨️#YaEsVerano27A #CrisPorta27AG https://t.co/78OL…
2811,2811,leolila5,"RT @Ojo_Kritico: 🚨Fernando Iglesias: ""No me digan más que el peronismo es distinto al kirchnerismo porque todos bancan a la corrupta de Cri…"
2812,2812,GuillermoLanzi3,RT @MartnPeiretti1: 🟥⛔️⚠️ ¿Estás nervioso Larreta?. El amor de un pueblo hacia su máxima representante no se termina porque pongas vallas f…
2813,2813,carmigencar,RT @tomascasascm: Sacad una conclusión de que la ultraderechista Cristina Seguí me haya denunciado supuestamente eso significa que lo que…
2814,2814,Wares_Cares,RT @ClaudiaPizarro: Tras 40 años calle Batallón Chacabuco será de hormigón armado. El testimonio de Cristina es claro: Fue una de las mile…
2815,2815,LauraCayufri,Tienen rodeada a CRISTINA...circulen caminen...como LAS MADRES Caminen cantandoPodríamos un #CaminenCantando
2816,2816,cookie_royal,RT @julialopez851: @peponila contándote la estrategia k.Los medios de comunicación amplifican.El problema de Cristina eran los títulos de…
2817,2817,visiondeafuera,RT @Leandro29560056: VECINOS DE LA RECOLETA. Les pedimos un poco más de paciencia. Cristina pronto se mudará a Olivos. Gracias
2818,2818,Diki102021,RT @FeroSouto: #YaEsVerano27A #CrisPorta27AG Cristina te queremos mucho 😍😍😍 https://t.co/m2odAk7Lxd
2819,2819,jupiterxc,Pablo Iglesias y Cristina Kirchner: la costumbre de culpar a la prensa https://t.co/5pZufhCxSa
2820,2820,thelittledaisy8,RT @RosaDel51373955: Cristina Gómez la concejala de Vox que acosaba a los hijos de Iglesias acusada de consumir drogas delante de los suy…
2821,2821,glorialloret54,RT @AcostashowJuan: La lucha hoy es defenderse de las agresiones inutiles partiendo de los politikos acorralados por la justicia caso crist…
2822,2822,OlgaLlorian,RT @piarsan_: Talentosa profesional divertida espontánea: Cristina Porta tu periodista de confi 🤍✨️#YaEsVerano27A #CrisPorta27AG http…
2823,2823,d05b9742911e4a2,"RT @DanannOficial: ""Si la tocan a Cristina qué quilombo se va a armar... Ay llueve mejor me voy a mi choza de chapa""."
2824,2824,javierdiaz2076,RT @Budijoly: @florenciarietto @CFKArgentina El fiscal Luciani unió al peronismo y postuló a Cristina.Ahora ya es campaña permanente en t…
2825,2825,alegradulce,RT @FerIglesias: Casi todos los principales jerarcas peronistas -Perón Evita Jauretche Cámpora Cooke Néstor Cristina- vivieron en Rec…
2826,2826,EliphasMarcelo,RT @RICARDOJN14: Bayly critica que #LordMontajes ANLO defiende la corrupción de su hermano Pío López Obrador y de la Argentina Cristina Fer…
2827,2827,Edithba1963,RT @puntoabc: Larreta piensa que va a detener el amor a Cristina con unas vallas. Cayó el muro de Berlín mirá si no van a caer tus vallas…
2828,2828,guillermopavan1,RT @FurmanElias: Insólito: Sindicalistas no descartan realizar un paro de actividades como acto de solidaridad a la corrupta Cristina Ferná…
2829,2829,kme_los,@MaximoKirchner_ https://t.co/Iq5lezjf7z
2830,2830,bertinapporsiem,RT @ClaudiaPizarro: Tras 40 años calle Batallón Chacabuco será de hormigón armado. El testimonio de Cristina es claro: Fue una de las mile…
2831,2831,KarolinaFina,RT @DollyEnfurecida: Cristina Gómez la concejala de Vox que acosaba a los hijos de Iglesias acusada de consumir drogas delante de los suy…
2832,2832,chirofa,@jramospadilla A veces no se si hablás enserio supongo que sí porque no creo que tengas un gran sentido del humor… https://t.co/lgUfnMeJQL
2833,2833,JasemGraciela,RT @denaon: @PabloIglesias @CFKArgentina Algún español cree que Cristina Kirchner es un ser honesto?Está acusada de muchos crímenes entre…
2834,2834,maverick2045,RT @ClaudiaPizarro: Tras 40 años calle Batallón Chacabuco será de hormigón armado. El testimonio de Cristina es claro: Fue una de las mile…
2835,2835,MarianaChocobar,"RT @javierlanari: Cristina dijo que se siente una ""boluda"". Cobra más de $ 4 millones por mes. Cómo se sentirán los millones de jubilados q…"
2836,2836,marcelo29310254,"RT @ElmarplatenseOK: Mar del Plata y el apoyo a la vicepresidenta: ""Defender a Cristina es defender la democracia"" - https://t.co/iCK30qeMh8"
2837,2837,Gonzalo04623512,RT @GuimonacoOk: En rojo el esquema de vallas que van a tener que proponer para impedir las manifestaciones de apoyo a Cristina#SacaLasV…
2838,2838,OrnelaV07,"RT @javierlanari: Cristina dijo que se siente una ""boluda"". Cobra más de $ 4 millones por mes. Cómo se sentirán los millones de jubilados q…"
2839,2839,CrisMagnano,RT @MartnPeiretti1: 🟥⛔️⚠️ ¿Estás nervioso Larreta?. El amor de un pueblo hacia su máxima representante no se termina porque pongas vallas f…
2840,2840,ruteandolatino,RT @indignadoxd: Resistiendo con aguante dicen Echarri Brancatelli y Dady Brieva. Nos bancamos la lluvia dicen los kumpas. Cayeron 2 gotas…
